Location,Location URI
"oxford, ga",http://history.archives.mbl.edu/concepts/location/2fc5ebcb-f223-4234-9a24-c20d44b0dda5
"republic of senegal, africa",http://history.archives.mbl.edu/concepts/location/6ba515f6-092e-4be8-bf7c-8d0525b0f8c9
"mexico city, mexico",http://history.archives.mbl.edu/concepts/location/281b106c-abe3-45ef-a417-f9432db08e12
harvard university,http://history.archives.mbl.edu/concepts/location/0b8db788-3181-42d9-b7b6-e16fee19dd04
"lawrence, ny",http://history.archives.mbl.edu/concepts/location/ddd02eaa-5f06-45ab-b315-1fa70b93d656
"lewisburg, pa",http://history.archives.mbl.edu/concepts/location/28ab1e1e-e4b6-4130-989f-0686889e59db
"halifax, nova scotia",http://history.archives.mbl.edu/concepts/location/81db1be8-2f3a-4a27-ac50-e3c050d02576
"rehovoth, israel",http://history.archives.mbl.edu/concepts/location/e60b6872-b796-4219-b1ae-f4485665e54a
tunisia,http://history.archives.mbl.edu/concepts/location/51b3ff2b-f8ce-4ddd-96bc-d2d417eb8df6
"5 curran ave., binghamton, ny",http://history.archives.mbl.edu/concepts/location/3137c638-1574-459a-b0b8-445f3f54e140
"treble cove rd., north billerica, ma",http://history.archives.mbl.edu/concepts/location/afe99399-23e9-47bb-aa8c-4806629a91ac
"national heart and lung institute, national instittue of health",http://history.archives.mbl.edu/concepts/location/d895b3ec-9c1e-48a7-86b7-b8a21aff4a1f
ca,http://history.archives.mbl.edu/concepts/location/2fac2133-8fc3-4b28-9e9c-145c8c3828b0
"middlebury, vt",http://history.archives.mbl.edu/concepts/location/02e4f9fa-e63b-45eb-932b-270b18be1110
"7i4 washington blvd., kansas city, ks",http://history.archives.mbl.edu/concepts/location/4c7d1a1e-0a5f-469f-8a8b-9fc6232a4f06
cananda,http://history.archives.mbl.edu/concepts/location/607823a6-aa08-4a42-9c78-33071dbae02b
"5iiii fifth ave., new york, ny",http://history.archives.mbl.edu/concepts/location/73ec3e49-b656-416f-abdd-f1e15cbb9ff4
"iiiii9 carr ave., memphis, tn",http://history.archives.mbl.edu/concepts/location/f706d5c0-577a-44b2-9e80-ff02617782d3
"43 hillhouse avenue, new haven, ct",http://history.archives.mbl.edu/concepts/location/2fd9c5a3-8367-411c-8f6e-3b8eb032a3aa
"scotland, u.k.",http://history.archives.mbl.edu/concepts/location/a6b34d81-92fe-4a35-9fc5-93489f15558a
college of medicine,http://history.archives.mbl.edu/concepts/location/6e4f223a-475b-451f-8bd8-52b71dbc1560
san antonio,http://history.archives.mbl.edu/concepts/location/dc5135d4-80bc-4453-b177-dfa071d8d236
scripps institution of oceanography,http://history.archives.mbl.edu/concepts/location/b48bf72f-6e34-40aa-8e3e-d7792495ef4f
"80 madison ave, new york, ny",http://history.archives.mbl.edu/concepts/location/a6d99b77-511d-4b0d-973d-bf8e2f52a17b
"rockleigh, nj",http://history.archives.mbl.edu/concepts/location/dd079698-73dc-4fb3-bccc-e39f81402515
holland.,http://history.archives.mbl.edu/concepts/location/e8f2c93a-5497-4f8c-b382-b600f9d067ba
"573 purcell ave., cincinnati, oh",http://history.archives.mbl.edu/concepts/location/134abaa1-014b-4933-bff5-1a14cb5fc5dc
"fishers island, ny",http://history.archives.mbl.edu/concepts/location/dce02228-4262-4faf-b25d-67af2b77f6f8
madrid,http://history.archives.mbl.edu/concepts/location/48c3e788-19c8-4c08-b32a-12524bb9bd28
"toledo, oh",http://history.archives.mbl.edu/concepts/location/617d7026-7bf9-4e49-ae25-0450501077b4
lebanon,http://history.archives.mbl.edu/concepts/location/30e8229d-fcc0-4404-80b6-3c1bd5ef1e92
"kansas city, ks",http://history.archives.mbl.edu/concepts/location/b4235709-5741-4de1-b8d3-cbe8dee60792
"ii6 south new street, bethlehem, pa",http://history.archives.mbl.edu/concepts/location/bcbc5428-a6b4-4ac2-91c7-c173bdd6a823
"curacao, netherlands antilles",http://history.archives.mbl.edu/concepts/location/cc93e37d-c93c-427e-9792-8b8ca86dfaea
"80ii north washington st., baltimore, md",http://history.archives.mbl.edu/concepts/location/307c7996-c660-4d29-8851-5486061f5cc7
university of edinburgh,http://history.archives.mbl.edu/concepts/location/1291c0ec-b7c8-4897-b708-b682b6350aba
"heidelberg, germany",http://history.archives.mbl.edu/concepts/location/70d4c1c6-913e-4c30-b793-68491df3b2ff
"watertown, ma",http://history.archives.mbl.edu/concepts/location/3f34e188-1f4e-49ae-87c4-e9fb334f05f4
"9ii4 newington ave., baltimore, md",http://history.archives.mbl.edu/concepts/location/0f6c48d5-c369-44a2-bb97-e4769913e80c
"waquoit, mass",http://history.archives.mbl.edu/concepts/location/a981521f-117d-4f03-bb3c-c5427f03a3a9
dresden,http://history.archives.mbl.edu/concepts/location/973cb688-ee01-4529-a701-448db3a8c509
binghamton,http://history.archives.mbl.edu/concepts/location/53af1ed8-bb3c-4915-8001-75904b9de51f
thailand,http://history.archives.mbl.edu/concepts/location/95dab3b8-e480-41b7-8f7d-bb54c5dadfc4
oh,http://history.archives.mbl.edu/concepts/location/0113b0b7-8e4f-4b69-9785-83465973d0cf
"croton-on-hudson, new york, ny i05ii0",http://history.archives.mbl.edu/concepts/location/9e1961e2-66cc-44d9-94cd-5a6910c163f0
"cambridge, mass",http://history.archives.mbl.edu/concepts/location/fd0b2a91-2ebd-42fc-9249-272869cb1c40
"nottingham, england",http://history.archives.mbl.edu/concepts/location/ed7d790d-920c-4380-ae02-7418a010a3fa
"ii0 s. mcmillan street, cincinnati, oh",http://history.archives.mbl.edu/concepts/location/cef942f1-3856-4674-be36-84f57769d05f
"new britain, ct",http://history.archives.mbl.edu/concepts/location/95d5a113-6d2b-4f5f-b5bf-aaed331f5639
"strasbourg, france",http://history.archives.mbl.edu/concepts/location/e3041cb2-caf5-471d-b780-fe3a1352aa30
"6i7 south i6th street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/5af26337-6ed2-4e68-961c-74cfc7660ed0
"lexington, ma",http://history.archives.mbl.edu/concepts/location/b98d6db0-0723-4d69-a5c5-1498080bed57
rumania,http://history.archives.mbl.edu/concepts/location/b5e57693-d633-4115-8784-316952cb38cc
"peterboro, nh",http://history.archives.mbl.edu/concepts/location/991e71e9-f735-4946-88c9-76365db76c05
"tubingen, germany",http://history.archives.mbl.edu/concepts/location/af91f686-0095-4f07-afdf-bd359b94666c
"east falmouth, ma",http://history.archives.mbl.edu/concepts/location/e8fb64bc-f671-4ca2-b1ab-0def5ac4e992
jerusalem,http://history.archives.mbl.edu/concepts/location/95ab74ae-59f7-4201-9068-07e1a2f5abbe
trinidad.,http://history.archives.mbl.edu/concepts/location/b814116e-5f17-4b38-b1a7-28f8165dc28e
"dorranceton, pa",http://history.archives.mbl.edu/concepts/location/d3dbd9b9-3986-4330-a9f8-9aeb4b050c23
new york university,http://history.archives.mbl.edu/concepts/location/519a2393-b682-4598-b930-1376c9308628
philadelphia,http://history.archives.mbl.edu/concepts/location/fe5618d4-1216-4d4e-a00d-590ed4cd4b30
"shrewsbury, ma",http://history.archives.mbl.edu/concepts/location/e770d15c-4394-425a-af92-1fdbb412345a
"jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/5546ed5d-2795-473e-a39b-39d824d48c1f
"philippi, w virginia",http://history.archives.mbl.edu/concepts/location/23422479-1da1-495a-b772-61d4e42968bf
"pineville, pa",http://history.archives.mbl.edu/concepts/location/2ffef754-c475-4d0f-9a32-ad7015ebef0e
"aurora, ny",http://history.archives.mbl.edu/concepts/location/d4c37071-1a4f-49d5-ba35-864f5132fe66
"meyersdale, pa",http://history.archives.mbl.edu/concepts/location/549ad32a-dd29-4ee8-bd61-a51798fa6a87
"ridgefield, ct",http://history.archives.mbl.edu/concepts/location/9e789e03-191f-4b1f-acc3-122d337bb383
carnegie institution,http://history.archives.mbl.edu/concepts/location/74535ddc-895b-4c53-977b-50dece49c63e
"new milford, ct",http://history.archives.mbl.edu/concepts/location/7dd00b24-52c8-48a6-850a-39b610f7bf37
"ii97 crown street, new haven, ct",http://history.archives.mbl.edu/concepts/location/c8818c3f-d8ac-40d7-bd2e-6efd70dcb398
natick,http://history.archives.mbl.edu/concepts/location/443e49d0-1a4b-4a44-960f-3cc52f8214d5
naples,http://history.archives.mbl.edu/concepts/location/a779cf77-cc0c-497b-a23d-7e646d64bbc0
"springfield, mo",http://history.archives.mbl.edu/concepts/location/6a98de77-4938-4788-8700-0e1b6b2605ec
"rockville, md",http://history.archives.mbl.edu/concepts/location/67dacb51-f1d0-4ca1-8ec5-14725dc914f2
"iii3ii maison blanche building, new orleans, la",http://history.archives.mbl.edu/concepts/location/9f66312b-c74d-42b0-a5a1-7354713fb037
"springfield, ma",http://history.archives.mbl.edu/concepts/location/8b9f7b94-1676-4135-98e9-2fc49b400d14
ucla biomedical library,http://history.archives.mbl.edu/concepts/location/1ca6ffef-0848-45f4-b84d-98a4b08d336a
oak ridge national laboratory,http://history.archives.mbl.edu/concepts/location/c4e161ad-6174-417c-9850-af6574a8c52f
minneapolis,http://history.archives.mbl.edu/concepts/location/27ee1699-1e9d-41c8-ad66-9db8c634def9
"frederica, delaware",http://history.archives.mbl.edu/concepts/location/189f88d6-d2cf-4848-b7cc-d43e124651b4
"galesburg, il",http://history.archives.mbl.edu/concepts/location/9aaa7be4-1587-4ed2-aa87-d447db806ae6
"leonia, nj",http://history.archives.mbl.edu/concepts/location/8b27c58e-dc03-47e8-a9d5-d4b0af4fc955
"brooklyn, new york, ny",http://history.archives.mbl.edu/concepts/location/f091a984-8ac9-4a05-8f11-f795430e5c52
"east cleveland, oh",http://history.archives.mbl.edu/concepts/location/9ebdc831-be90-4462-a70a-22477a7e5d77
"st. john, newfoundland, canada",http://history.archives.mbl.edu/concepts/location/c7f5f2cd-82d5-4144-9f49-dae9c3dde110
"madras, india",http://history.archives.mbl.edu/concepts/location/72ee57cc-dcbd-44e8-8d70-eacdfaa4125e
instructor in zoology,http://history.archives.mbl.edu/concepts/location/29b0c978-ac58-4c9c-811a-15ed833ed1ac
"newfoundland, canada",http://history.archives.mbl.edu/concepts/location/a62a4c5f-173d-44a4-85cb-16fe66a063ea
"57ii8 woodlawn ave., chicago, il",http://history.archives.mbl.edu/concepts/location/f42743cc-8e4a-48fb-935a-cd85b7977a95
"evansville, indiana",http://history.archives.mbl.edu/concepts/location/6b2b07bb-2a51-4b96-8c89-8099ed914fe8
"w. roxbury, ma",http://history.archives.mbl.edu/concepts/location/acbb8cfb-49ce-4a05-a601-417d65b796ed
"berkeley, ca",http://history.archives.mbl.edu/concepts/location/18e87331-ab39-4dd9-ace0-677bd78161a9
"lillie, france",http://history.archives.mbl.edu/concepts/location/7660e8a3-b697-4e34-82ba-c17b9b04b8f2
"franklin, in",http://history.archives.mbl.edu/concepts/location/96451931-dece-469d-86f6-8566f5c279c1
"rochester, ny",http://history.archives.mbl.edu/concepts/location/2249e9b5-c0d2-4e3e-9574-1f001988f09c
massachusetts,http://history.archives.mbl.edu/concepts/location/05f3e528-74c8-4ce0-a23d-3f132032ac77
"i7 myrtle street, jamaica plain, ma",http://history.archives.mbl.edu/concepts/location/9cb420c4-5c30-4cfd-b51c-20c261f82581
"579 frederick street, wilwaukee, wi",http://history.archives.mbl.edu/concepts/location/55b027ba-3d11-4355-b0e7-8a282f03c43f
"i685 university ave., new york, ny",http://history.archives.mbl.edu/concepts/location/6e6eb728-41b9-43ef-84f3-51540378f094
"plattsburgh, ny",http://history.archives.mbl.edu/concepts/location/917ef93c-9b9e-45c4-8666-90329c34da24
"ii803 third avenue, new york, ny",http://history.archives.mbl.edu/concepts/location/17cdfbac-611f-4d1b-ab8c-43e8d5dc88df
"berne, switzerland",http://history.archives.mbl.edu/concepts/location/cae09b82-4aa4-426b-96e1-6e5a916bf855
kuwait,http://history.archives.mbl.edu/concepts/location/686c0649-760f-4e75-a4a9-a8725a12c063
santa barbara,http://history.archives.mbl.edu/concepts/location/e7c94813-47bd-4ff6-8c06-0de8d0748e50
"trenton, nj",http://history.archives.mbl.edu/concepts/location/73eb942f-0a91-4f3b-8fbe-17be496e1686
suny,http://history.archives.mbl.edu/concepts/location/c1c2e3cd-327b-44c5-8687-7c1236355cd5
huntsman cancer institute,http://history.archives.mbl.edu/concepts/location/d6ff5942-6b6a-44d9-9655-5c5daa2fc7a7
"rua angelo sampaio, brazil",http://history.archives.mbl.edu/concepts/location/f419d13b-9d82-4daa-a6e6-cbdfdee6895d
"pottstown, pa",http://history.archives.mbl.edu/concepts/location/ffeaf22f-c581-4e71-afd1-68310bf19ce2
"cincinatti, oh",http://history.archives.mbl.edu/concepts/location/2ae71682-0491-495f-b104-d1d1ea0557b3
"cmabridge, uk",http://history.archives.mbl.edu/concepts/location/4a78850e-6605-424e-8046-8b0d46c256cb
"river falls, mi",http://history.archives.mbl.edu/concepts/location/af85dd0b-7718-405b-8ea3-e0d1b9e3f66a
"7ii7 genesee ave, cleveland, oh",http://history.archives.mbl.edu/concepts/location/73dfe6bc-0bb0-42b1-a5cb-1dbc426f0211
"ruxton, md",http://history.archives.mbl.edu/concepts/location/4110dd2e-f97e-4724-a84e-7c093dc5c50a
"hanover, ma",http://history.archives.mbl.edu/concepts/location/049f2b28-1b39-46b5-b000-b8b44e15126a
"n. falmouth, ma",http://history.archives.mbl.edu/concepts/location/8ff924d8-c149-4ede-a4df-ba1640cfd3ad
ghana,http://history.archives.mbl.edu/concepts/location/06b33e20-c2a5-4e41-9e79-47973bea5f9e
los angels,http://history.archives.mbl.edu/concepts/location/a44cead0-f911-41d3-833a-f51a6e87bc16
"4ii madison avenue, jersey city, nj",http://history.archives.mbl.edu/concepts/location/29d5bbac-145b-491d-8c43-9a02606fbc90
"baton rouge, la",http://history.archives.mbl.edu/concepts/location/2626520f-9480-41de-96f7-17f6d3909fcf
"portland, mi",http://history.archives.mbl.edu/concepts/location/6b493283-defd-4251-a5c4-b82edcefba38
san francsico,http://history.archives.mbl.edu/concepts/location/3c94cba1-02fa-4efe-b074-159ce5ba1c6d
"leningrad, russia",http://history.archives.mbl.edu/concepts/location/05010747-26d8-475f-b8b0-0417cbaaae5f
"edgartown, ma",http://history.archives.mbl.edu/concepts/location/e3a174ac-da4f-40ea-ae56-ec85b1c0f0b0
"i4 west 55th street, new york, ny",http://history.archives.mbl.edu/concepts/location/0eac3a06-ff2f-4ac1-afda-5a85a2c704c3
"howard, ri",http://history.archives.mbl.edu/concepts/location/82354201-2d93-4f0b-833e-787b43cff5fb
syracuse,http://history.archives.mbl.edu/concepts/location/d2d88475-0604-4f62-aea6-447849e37b06
ford foundation,http://history.archives.mbl.edu/concepts/location/7d1ab4ee-c1a0-4eed-855c-c07e21d7fa09
"meridian, tx",http://history.archives.mbl.edu/concepts/location/1aa2b523-571b-41ab-9963-c3f5190b9ae6
"dover, mass",http://history.archives.mbl.edu/concepts/location/c8a65820-3dbd-462f-8b33-846e48c05a10
"djakarta, indonesia",http://history.archives.mbl.edu/concepts/location/b69fa4ca-528d-4f38-accf-3816f07df5e8
novo nordisk,http://history.archives.mbl.edu/concepts/location/40cec0ce-6eca-4b0b-b727-5416aafeb7a8
bangor,http://history.archives.mbl.edu/concepts/location/43fe5574-bbc0-4c01-b03a-332c99e382a6
the johns hopkins,http://history.archives.mbl.edu/concepts/location/6759954a-8491-44ba-bc92-55ff47126acb
"delphos, ks",http://history.archives.mbl.edu/concepts/location/0640783b-9bdf-4ab9-a540-02c33784fa98
"auburn, me",http://history.archives.mbl.edu/concepts/location/30e05866-8f32-4fa8-b52a-16cb4984f28d
"auburn, ma",http://history.archives.mbl.edu/concepts/location/537e8910-4858-4892-a60e-7f5f2f32c424
"bemidji, mn",http://history.archives.mbl.edu/concepts/location/cf7ec4a5-5e28-4dae-b8c8-c0a2d37ce387
"waquoit, ma",http://history.archives.mbl.edu/concepts/location/6e94953c-3033-4116-ad16-e3facb9bc0e3
"scranton, pa",http://history.archives.mbl.edu/concepts/location/21f2769b-b142-4258-9fb5-3798667619db
downstate medical center,http://history.archives.mbl.edu/concepts/location/a9e2bb10-7643-4680-b847-99f8f9200582
"ii76 east south temple st., salt lake city, ut",http://history.archives.mbl.edu/concepts/location/874d6d81-5320-4670-a4fc-843cfa4a07bb
republic of senegal,http://history.archives.mbl.edu/concepts/location/84a6b777-193e-440d-ae66-d429ca9e9ae8
"harrow, england",http://history.archives.mbl.edu/concepts/location/24bdd386-6e76-462e-be9f-1bcc43ffcfcd
iran,http://history.archives.mbl.edu/concepts/location/dab6330b-78fa-4617-b170-e6207135e674
national cancer institute,http://history.archives.mbl.edu/concepts/location/fb132846-684d-4e07-a58e-fe49761b82ed
sarasota,http://history.archives.mbl.edu/concepts/location/56d4c692-82f4-49b3-9268-3d21f9f76e74
east weymouth,http://history.archives.mbl.edu/concepts/location/df3ee0cb-0516-4783-8189-2ee5d7391d09
"jenkintown, pa",http://history.archives.mbl.edu/concepts/location/d6f87181-bbb5-47ab-8ab7-f61357c62eeb
berkeley,http://history.archives.mbl.edu/concepts/location/59f3e2ed-c01d-47cd-92eb-f4e0a782f020
urbana-champaign,http://history.archives.mbl.edu/concepts/location/bf8a9ede-9d89-44a7-9c1f-253883a4f4de
"claymont, delaware",http://history.archives.mbl.edu/concepts/location/05ba8b69-b368-4ccf-8457-1e14ced67ae9
"iii0 broadway, new york, ny",http://history.archives.mbl.edu/concepts/location/93790b10-eb65-44c7-acf0-2c10b9f64a10
"leiden, netherlands",http://history.archives.mbl.edu/concepts/location/5c8f80d6-ba2d-41ac-b771-5fcf702e2673
"summit, nj",http://history.archives.mbl.edu/concepts/location/2a548b7e-5c7e-4dca-907e-3f79e51cade6
belgium.,http://history.archives.mbl.edu/concepts/location/a3c2ac9c-042c-46d7-b971-b32030f2fffe
"ii63 prospect street, terrington, ct",http://history.archives.mbl.edu/concepts/location/d03f4c88-df29-4063-b53a-11b432847820
rockefeller institute,http://history.archives.mbl.edu/concepts/location/c9e0630e-b262-475e-a480-06df921d48cc
"south hadley, ba",http://history.archives.mbl.edu/concepts/location/a6c3ae70-0bec-4e36-b297-a448e0c18bd6
"baltimore, md iiiiii0",http://history.archives.mbl.edu/concepts/location/5c88b393-3c93-48d9-9326-bdb2f1cec3a5
new zealand,http://history.archives.mbl.edu/concepts/location/36187b1e-4d26-4a03-8ac3-c6c4cad067d8
london.,http://history.archives.mbl.edu/concepts/location/f954edef-2a67-44a6-a8f0-01597c70bec4
college park,http://history.archives.mbl.edu/concepts/location/6002ed01-cfcf-4e30-8bd0-924eda6d81af
university of texas,http://history.archives.mbl.edu/concepts/location/033ea9d6-db70-4741-9ad0-97a248f6214f
kong kong,http://history.archives.mbl.edu/concepts/location/b5a6ce54-7b86-4769-b616-b0f62a3440d3
"utrecht, netherlands",http://history.archives.mbl.edu/concepts/location/c756567c-abac-401e-8838-46fcfa42f855
"hyde park, ma",http://history.archives.mbl.edu/concepts/location/7e4ec0cf-af63-4da9-aacb-6dc91d58b39e
"medford, ma",http://history.archives.mbl.edu/concepts/location/bb9a437a-3c32-45d4-b7f1-c37f877bfe8b
"worchester, ma",http://history.archives.mbl.edu/concepts/location/ae1d4a7c-8297-4fef-9b91-27a306bfef38
israel,http://history.archives.mbl.edu/concepts/location/24abb850-4a0b-4228-aa88-1d78ec808877
"attleboro, ma",http://history.archives.mbl.edu/concepts/location/46bd85d9-24ef-416c-940a-2258664c9b77
"bethesda, md",http://history.archives.mbl.edu/concepts/location/4bbb2eec-ac41-49e3-a0a6-df0ede17bfcc
"north billerica, ma",http://history.archives.mbl.edu/concepts/location/2fcb8029-dc0e-4004-870e-679e82c47ee9
itay,http://history.archives.mbl.edu/concepts/location/b1b7db20-4407-41df-aa9d-9f07c65218c9
"3408 wallace st., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/b61919a4-5dcd-4213-81a0-76a5332bd286
"liddesdale place, avondale, cincinnati, oh",http://history.archives.mbl.edu/concepts/location/4df9c313-9709-4035-b866-adbb25cd3ee7
long beach,http://history.archives.mbl.edu/concepts/location/1ffe9d44-d8f6-4abe-aa58-f4a1207981a4
hong kong,http://history.archives.mbl.edu/concepts/location/ba255449-a850-49a1-b563-c5c51d1bae88
"rochester, mn",http://history.archives.mbl.edu/concepts/location/ee8ef3b9-079b-4fa4-9606-26fbf47879f5
"chapel hill, nc",http://history.archives.mbl.edu/concepts/location/4f606090-3037-4b1e-bd64-b1d4e7423772
university of hawaii,http://history.archives.mbl.edu/concepts/location/09bc6535-4468-4ea7-96a1-4e038ea4d952
"new rochelle, ny",http://history.archives.mbl.edu/concepts/location/776dc268-756d-40ea-a418-50f96e20d05d
"dublin, ireland",http://history.archives.mbl.edu/concepts/location/bc647700-1222-4e1a-9093-c5e550269897
"lawrence, kan",http://history.archives.mbl.edu/concepts/location/cd31b92f-2f98-4f2f-8c00-61455530207f
"pawtucket, ri",http://history.archives.mbl.edu/concepts/location/be13490b-5e01-4200-a714-e1b8af8afa4e
"ledyard, ct",http://history.archives.mbl.edu/concepts/location/421e4b80-edd5-41e2-8985-d61498c5451d
"london, uk",http://history.archives.mbl.edu/concepts/location/d763e7f1-a8b2-46c4-a3e9-1c21d5503839
"hawthorne, nj",http://history.archives.mbl.edu/concepts/location/25c6fc23-72f4-4825-bdc9-2d4bc19a0d39
"93 benefit st., providence, ri",http://history.archives.mbl.edu/concepts/location/7b1ddeed-1966-4796-bd0c-0cb2925a3198
chicago.,http://history.archives.mbl.edu/concepts/location/72201136-1d45-4d5d-9a2a-40ac86439381
"iiii talbot road, windsor hills, baltimore, md",http://history.archives.mbl.edu/concepts/location/71f0f9ce-7e6a-4401-a988-5c468e9ace68
"iiii9 louisiana st., lawrence, ks",http://history.archives.mbl.edu/concepts/location/93129f00-adfc-4a0c-b74d-3602ae432aa6
fl,http://history.archives.mbl.edu/concepts/location/42f5955a-d47b-4a3c-b327-9a1b01e47f95
"50i s. 4iind st., philadelphia, pa",http://history.archives.mbl.edu/concepts/location/797d010b-98cd-4cf5-8a4b-25ec92bf8739
"aichiken, japan",http://history.archives.mbl.edu/concepts/location/429b3425-4858-4c64-9025-5bf3e3fc0635
"plymouth, england",http://history.archives.mbl.edu/concepts/location/4d3eae63-ac23-462c-b874-69c4324a1d25
"nashville, tn",http://history.archives.mbl.edu/concepts/location/dbea0b3e-b31c-4f7a-b932-8edba758a736
"lawrence, kans",http://history.archives.mbl.edu/concepts/location/93197e87-8aae-43e4-94c7-c6f288ab11f2
"zurich, switzerland",http://history.archives.mbl.edu/concepts/location/d8d3396d-6238-4dd2-8ab9-29408b463de4
"4544 harris ave., st. louis, mo",http://history.archives.mbl.edu/concepts/location/f571e5fe-b20d-457b-90a7-d5e2bfebbc6f
"i autumn st., fenway, boston, ma",http://history.archives.mbl.edu/concepts/location/712e98ab-b1cc-4c64-9c5f-906fefeecd15
"88 fosdyke st., providence, ri",http://history.archives.mbl.edu/concepts/location/97057296-cbdc-4071-9968-3406b25ca72b
"34i rector street, perth amboy, nj",http://history.archives.mbl.edu/concepts/location/9e9952b7-caea-42e0-a815-e85e0ed96580
"indianapolis, in",http://history.archives.mbl.edu/concepts/location/535b7c63-2655-4595-9b65-46715f792b65
"wake forest, nc",http://history.archives.mbl.edu/concepts/location/6f966179-02e4-422c-8d4e-a54b13508dc4
"5ii dewey ave., rochester, ny",http://history.archives.mbl.edu/concepts/location/8a01ab18-7336-4f39-9347-f0de79e77f30
city of hope national medical center,http://history.archives.mbl.edu/concepts/location/09560c51-3500-4ddb-bfbb-1a46cf57b13f
"53 hotchkiss place, torrington, ct",http://history.archives.mbl.edu/concepts/location/6851174f-fd30-4e2f-a864-ec94474e4594
upstate medical center at syracuse,http://history.archives.mbl.edu/concepts/location/af3d750d-4782-4d7e-a846-8b1cb52232dc
"terre haute, in",http://history.archives.mbl.edu/concepts/location/21cbd665-1dfd-43ac-ac40-0a96bed88402
congo,http://history.archives.mbl.edu/concepts/location/7fbebc14-fdd2-4923-bf4c-86d753ee13b6
milwaukee,http://history.archives.mbl.edu/concepts/location/e2ce9b4f-d01b-46a4-8366-0590cd0a7f58
"cracow, poland",http://history.archives.mbl.edu/concepts/location/c6f6300e-9e82-40db-9c84-301b07fc0b72
"east machias, me",http://history.archives.mbl.edu/concepts/location/b92c8223-3722-4e70-b528-5465028d30e0
suny upstate medical university,http://history.archives.mbl.edu/concepts/location/48d280ec-8910-4ec3-9299-18bb2c466295
fairbanks,http://history.archives.mbl.edu/concepts/location/4d34983e-9cba-432e-a865-89a307df2804
"oak ridge, tn",http://history.archives.mbl.edu/concepts/location/e382530b-5612-4688-91cc-f7623f2e979f
argentina,http://history.archives.mbl.edu/concepts/location/3ff21959-07fd-4514-804d-130d0eb8ccb7
"600 north carrollton avenue, baltimore, md",http://history.archives.mbl.edu/concepts/location/d1082ca8-99dd-4447-86e5-fe61942b8237
"iii east ii0 st., new york, ny",http://history.archives.mbl.edu/concepts/location/91398afa-c06e-4323-9a94-8b3994631af9
"i05 south 4ist street, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/56b5404c-ec23-4984-93c9-d1c9fc4284e6
oxford,http://history.archives.mbl.edu/concepts/location/68cb9061-bf55-47d2-8ee9-42dcf75ad544
"i07 east 64th st., new york, ny",http://history.archives.mbl.edu/concepts/location/696528c1-5b29-4912-b3f2-fe35462f1786
"dorchester, ma",http://history.archives.mbl.edu/concepts/location/0f7447a0-8729-4a74-b9e2-2148940fe70b
mayo foundation,http://history.archives.mbl.edu/concepts/location/f4e317eb-eb9d-4b69-9ae3-a9ac10f5e58f
"montclair, nj",http://history.archives.mbl.edu/concepts/location/062437a3-22e1-4091-be48-62894f14dba1
"athens, oh",http://history.archives.mbl.edu/concepts/location/5aefbcc8-e8cb-4591-bf30-7bbb4dcabfb7
"turino, italy",http://history.archives.mbl.edu/concepts/location/4b87c607-8390-4436-afa7-af6250e638ca
los angles,http://history.archives.mbl.edu/concepts/location/894fbca1-8811-40cf-8571-5f8a3da3f3ec
"8i7 n. fremont ave., baltimore, md",http://history.archives.mbl.edu/concepts/location/009e5433-085f-42b0-aa93-acf78413aa7d
"liverpool, england",http://history.archives.mbl.edu/concepts/location/a9124e43-7cea-499f-9f16-02930a4d5056
"palo alto, ca",http://history.archives.mbl.edu/concepts/location/796b48e2-4a1c-4dfb-9aaf-2a2ad91a12c8
england,http://history.archives.mbl.edu/concepts/location/6eb7516d-c48a-4b0a-8644-52622ab02869
university of chicago,http://history.archives.mbl.edu/concepts/location/be209ea6-df6d-4ae9-a2c9-db6367113ca6
"bellingham, ma",http://history.archives.mbl.edu/concepts/location/d3999ff0-549e-4fb7-8411-851635c49dbf
"pia, italy",http://history.archives.mbl.edu/concepts/location/520fd6d0-0478-4623-8e47-51a16346eb2a
"387 harvard st., cambridge 38, mass",http://history.archives.mbl.edu/concepts/location/eca3c849-b234-4a65-95f8-c4a9a26fc493
"n. falmouth, mass",http://history.archives.mbl.edu/concepts/location/ccc3f3e6-aca4-4d72-93dd-d0c696a78d8f
"montevideo, uruguay",http://history.archives.mbl.edu/concepts/location/4540a3db-13fc-4053-aad0-575ffa9c111f
"n. eastham, ma",http://history.archives.mbl.edu/concepts/location/3ab7678b-0c89-4a93-a149-0766ef99bad1
health,http://history.archives.mbl.edu/concepts/location/95ef03a9-ecd4-4b8c-9ca5-81c9cb63daa5
"trenton, oh",http://history.archives.mbl.edu/concepts/location/bc33c9c2-4f6c-4721-99f8-984769f7fc49
wisconsin,http://history.archives.mbl.edu/concepts/location/a0f266a4-cebd-4b6a-8dff-ad7bab1e65cd
"miami, oh",http://history.archives.mbl.edu/concepts/location/a5d043fc-e2a7-4a03-8e63-a3efd8ccba26
lawrence,http://history.archives.mbl.edu/concepts/location/955721e7-4d24-4508-95fd-3d6a713cfba0
"haifa, israel",http://history.archives.mbl.edu/concepts/location/b394a7fc-d1e0-437b-89e4-4d56f16055dc
